database_id,spotify_id,song_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5bb7ac8a0c27ee4c381dd6f0,2gl0hM572lbHCDDNP6cxda,Building A Man,https://p.scdn.co/mp3-preview/a8520409822310678968f9907e5f5c4bc2b5e849?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.166,0.957,7,-5.07,0,0.154,2.89E-06,0.945,0.396,0.0485,184.123
5bb7ac8a0c27ee4c381dd6f1,4gzF6aPvl3QtRNTOlP4GHv,As Flittermice As Satans Spys - Studio,https://p.scdn.co/mp3-preview/8e429af215f86c37721961cd0638329a8f0c2934?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.129,1,6,-4.239,0,0.107,0.189,0.598,0.456,0.0187,145.241
5bb7ac8a0c27ee4c381dd6f2,78OR6RgbNJRKtGWMXicVDC,Cold Winds Of Funeral Dust,https://p.scdn.co/mp3-preview/5ce0d9e82a94a700f2b08e38049018824c53d3e8?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.231,0.856,6,-12.509,0,0.0765,0.00223,0.244,0.0771,0.163,129.138
5bb7ac8a0c27ee4c381dd6f3,3kwYRUqVWPpM42ym5VmXOH,Key To The Gate,https://p.scdn.co/mp3-preview/99192afa7997b21d5fc8bb7fd90e9e38dbe9f3bf?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.153,0.778,4,-9.89,0,0.061,0.00893,0.903,0.403,0.0975,136.3
5bb7ac8a0c27ee4c381dd6f4,7rlUFZ9Uz1v3gLjMuotPWs,Woman Of Dark Desires,https://p.scdn.co/mp3-preview/dab77125a46d8b50dcfe06610064953e93dd35f1?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.394,0.873,11,-8.689,0,0.0348,1.55E-05,0.944,0.362,0.186,89.771
5bb7ac8a0c27ee4c381dd6f5,0gz7pSbwb25tDnZRvY8IHE,Nordbundet,https://p.scdn.co/mp3-preview/0f1bcad362a3de596886f0e28c569f4f79d0b654?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.171,0.998,9,-4.563,1,0.137,4.77E-06,0.0495,0.431,0.0352,126.862
5bb7ac8a0c27ee4c381dd6f6,7eeIiCP5NQuNmUlr0Skp73,Born Treacherous,https://p.scdn.co/mp3-preview/50ea91e12c69f2186cc05fab3e07c183010bcf26?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.25,0.915,2,-5.408,1,0.0849,0.000387,0.00527,0.131,0.169,98.931
5bb7ac8a0c27ee4c381dd6f7,6NNzTfx7q6BSGot1bryQuk,Freezing Moon,https://p.scdn.co/mp3-preview/e3f1f3107da3242b812854b68406baa03306a1b1?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.168,0.974,4,-9.116,1,0.112,3.05E-05,0.641,0.0752,0.0943,93.424
5bb7ac8a0c27ee4c381dd6f8,1of2srEOWuwSUlRB2nHluk,Sons Of Northern Darkness,https://p.scdn.co/mp3-preview/38b7ebbc2f0a5a1e11a366d99dbb89c940c089bb?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.221,0.952,2,-6.89,1,0.0785,0,0.848,0.0772,0.167,112.021
5bb7ac8a0c27ee4c381dd6f9,5cXKKc8kgR41Nl4CTjXU8D,Gettin’ Down The Road,https://p.scdn.co/mp3-preview/8d841c883a84ccce6b28106c9f06595943ae042a?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.528,0.801,10,-6.537,1,0.0316,0.137,0.289,0.958,0.694,121.355
5bb7ac8a0c27ee4c381dd6fa,6iblnklMzUKIXAtjk5lzIy,Whiskey Lullaby,https://p.scdn.co/mp3-preview/bd75e25e4f98635384af89ad0ae619a9f9c93afa?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.52,0.333,2,-11.508,1,0.0302,0.816,0,0.188,0.198,74.165
5bb7ac8a0c27ee4c381dd6fb,1P0bLakvCH8evi0dIXjbLD,James River Blues,https://p.scdn.co/mp3-preview/0c77fd9540064eea60413809bcc79cb44d377cc5?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.683,0.492,5,-8.098,1,0.0263,0.299,0.00249,0.149,0.585,98.917
5bb7ac8a0c27ee4c381dd6fc,4t83FfJos1ukQZTMqYZutk,I Saw the Light,https://p.scdn.co/mp3-preview/5a7378797cb17f6650884d6552512027be11798c?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.419,0.514,9,-10.668,1,0.0375,0.327,0.79,0.905,0.842,147.97
5bb7ac8a0c27ee4c381dd6fd,6H9BKztKgtuEy2Ns19CSud,We're All In This Together,https://p.scdn.co/mp3-preview/afb99c479908921ee7ca14aeb28c2910cc9bda22?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.577,0.0804,2,-17.701,1,0.036,0.825,0.00245,0.106,0.227,136.321
5bb7ac8a0c27ee4c381dd6fe,3D41LhH3kO349dLjZlJrJp,Rhiannon,https://p.scdn.co/mp3-preview/106bc31964f0428093fe1fe5e30b442614950672?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.678,0.626,0,-8.823,1,0.0271,0.0931,0.0134,0.284,0.665,130.726
5bb7ac8a0c27ee4c381dd6ff,4Ddk2cl66zsBoDlGENHu6a,Just One More,https://p.scdn.co/mp3-preview/1211bb1df38b7fc82fcb53a717ca391a2bb47139?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.594,0.246,2,-6.564,1,0.0304,0.829,0,0.108,0.659,95.436
5bb7ac8a0c27ee4c381dd700,1RnU42lF1bIdjc2unc9M4R,When You Got a Good Friend,https://p.scdn.co/mp3-preview/1b4917493929ff06cf369479ece014e34e0e73e2?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.785,0.147,6,-11.382,1,0.125,0.938,0.00159,0.0864,0.261,100.824
5bb7ac8a0c27ee4c381dd701,6VTbbVjKOC2qWagIDbkJrC,My Baby Just Cares for Me - 2013 Remastered Version,https://p.scdn.co/mp3-preview/2c7cdbf59888593a18dabf262fd244a46f076d0d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.746,0.243,4,-15.134,0,0.123,0.829,1.02E-06,0.0905,0.425,118.578
5bb7ac8a0c27ee4c381dd702,6tklGsYGFx1jVzRNmvgsxE,Howling Wolf - Live,https://p.scdn.co/mp3-preview/adcd571b9c83d954665f1cd5fd9285048e09f808?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.336,0.701,4,-8.141,0,0.107,0.384,0.034,0.962,0.579,169.309
5bb7ac8a0c27ee4c381dd703,1vcUlV02bvKQn6ryzZqDVL,True Lies,https://p.scdn.co/mp3-preview/5828c5c2fe0560a5c649259ab68e06bef4a5f069?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.367,0.769,9,-7.258,1,0.0317,0.00032,0.628,0.0631,0.7,173.186
5bb7ac8a0c27ee4c381dd704,7MFkmvySBDx4SHHIpHl4TZ,Last Night,https://p.scdn.co/mp3-preview/96966790430aed9e0d6cf0f3532f9aba340b7f76?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.452,0.483,6,-8.919,0,0.0799,0.24,0,0.112,0.474,69.428
5bb7ac8a0c27ee4c381dd705,3JPC78sNlPaiZ1NgztXW2Q,Shake Your Money Maker,https://p.scdn.co/mp3-preview/3ea0e75cf1fce14e4e50584211e5bea39cc8924f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.502,0.659,2,-7.473,1,0.0416,0.701,0.000225,0.115,0.841,101.382
5bb7ac8a0c27ee4c381dd706,3PwKz7ML8VnNAp15OzIMWG,Red House,https://p.scdn.co/mp3-preview/0622347d471d067347729516ee8dea00177a25bd?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.501,0.454,5,-8.54,0,0.0282,0.637,0.0132,0.147,0.557,97.189
5bb7ac8a0c27ee4c381dd707,0hTh8RO5xGOiahaDkADRKf,Ain't Gone 'N' Give up on Love,https://p.scdn.co/mp3-preview/842943cd8b573518d6129801c9857c825a3f0d58?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.465,0.292,8,-16.026,1,0.0418,0.186,0.0125,0.0804,0.329,148.442
5bb7ac8a0c27ee4c381dd708,7bWhtFDDMgcA6DmFGGlS0C,Grinnin' In Your Face,https://p.scdn.co/mp3-preview/5e9df4d1a7c667a9a7ea9df808086383444c6bdc?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.487,0.651,10,-10.824,0,0.741,0.956,4.08E-06,0.833,0.652,101.651
5bb7ac8a0c27ee4c381dd709,4Gia17DzXBhYFbYiJj6SyW,Working Man,https://p.scdn.co/mp3-preview/95db634a0536a6343e7e35f90bd1213d2bb63a90?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.633,0.625,0,-10.951,1,0.0436,0.492,0.000418,0.204,0.841,103.355
5bb7ac8a0c27ee4c381dd70a,60qSFTXYjhRxbtVRLEyYd6,It's My Own Fault - Live,https://p.scdn.co/mp3-preview/7c163a88a43f805fc3a61c9b5f45e3472309c8e7?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.327,0.686,10,-11.835,0,0.161,0.163,0.194,0.948,0.631,172.79
5bb7ac8a0c27ee4c381dd70b,66mtQ5mRlw7ys2NJCkdJhz,Dirty Pool,https://p.scdn.co/mp3-preview/741c43b77fa059aba689e5d219fe8d4fe74552d9?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.325,0.395,1,-11.709,0,0.0295,0.573,0.0483,0.131,0.531,146.506
5bb7ac8a0c27ee4c381dd70c,6yYAm1wFqdt4XISQM1knP0,Corcovado,https://p.scdn.co/mp3-preview/4db2c650baebc6c76f119e29912004e8a777852e?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.455,0.515,2,-8.727,0,0.0439,0.71,0.00061,0.132,0.474,153.499
5bb7ac8a0c27ee4c381dd70d,4tu5i3x9Uv5h6Z7QQRlPvi,Veja a Beleza,https://p.scdn.co/mp3-preview/d1ceb434ca4783b129b0e78e0520ae3aaacb6ab2?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.659,0.588,6,-9.262,0,0.03,0.413,0.159,0.112,0.561,143.021
5bb7ac8a0c27ee4c381dd70e,21tZV1CWmEWlhJOvnTZp7u,Nós e o Mar - Instrumental,https://p.scdn.co/mp3-preview/4cf0867d4e3e8e6cf1104584a970cb64697d3ff3?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.418,0.562,2,-14.804,1,0.0411,0.805,0.536,0.971,0.705,92.859
5bb7ac8a0c27ee4c381dd70f,0xJE2mJCP6oLCGIH8lVaUZ,Gosto De Você,https://p.scdn.co/mp3-preview/1199e17db3b80d0b5e9da713f62704844d6dd233?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.413,0.191,1,-15.377,1,0.0485,0.785,4.52E-05,0.118,0.508,92.243
5bb7ac8a0c27ee4c381dd710,5QwyLOcSdLOeNjKs3EHc2P,Ternamente,https://p.scdn.co/mp3-preview/18650c65dfda401ae183b3619c2ab61bdab3a960?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.43,0.381,0,-11.794,1,0.0415,0.818,0.58,0.284,0.162,87.42
5bb7ac8a0c27ee4c381dd711,5tcD7AEUxTQt7dmPQGLSnZ,Bolido,https://p.scdn.co/mp3-preview/dfac43bda42f0cef79053adb037219143a001c98?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.542,0.715,2,-7.505,1,0.051,0.346,0.782,0.109,0.961,128.661
5bb7ac8a0c27ee4c381dd712,0ZtA2PuM7cJcOca88wclkM,Retirantes,https://p.scdn.co/mp3-preview/6e5f2beadae4f4f47511b22bb0da55a803007d05?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.751,0.5,5,-7.921,0,0.0304,0.315,0.000206,0.0792,0.963,98.384
5bb7ac8a0c27ee4c381dd713,05c0xQt46QZBFQs32W5dZB,Tomara,https://p.scdn.co/mp3-preview/b5c56f56916c03618a382a8b860885d025e3869b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.517,0.541,7,-7.525,1,0.0394,0.567,0,0.143,0.827,103.401
5bb7ac8a0c27ee4c381dd714,2mmsepkKlQNMNP0r2I5LLI,Última Composição,https://p.scdn.co/mp3-preview/f53aeb81285ed0727456bd54e43e76712838d988?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.719,0.724,11,-7.743,1,0.0276,0.189,0.000367,0.112,0.395,114.966
5bb7ac8a0c27ee4c381dd715,7xdA079lgspLogIdrqVG0m,Night and Day,https://p.scdn.co/mp3-preview/16d6c8e8e228efda8ed722d01f7b894baa542d20?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.588,0.111,9,-15.814,0,0.0292,0.942,0.0413,0.0899,0.131,98.018
5bb7ac8a0c27ee4c381dd716,41qE0F67LcEzybdM7CABr8,Voodoo Village,https://p.scdn.co/mp3-preview/d47c031f7e89c646917b8f837c04534ce0d25506?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.48,0.433,2,-11.028,1,0.068,0.849,0.723,0.106,0.7,78.121
5bb7ac8a0c27ee4c381dd717,3H0ATd3L7Rghmye9t8gyl6,Pot-Pourri: Modinha para Teresa Batista / Vamos Falar de Teresa,https://p.scdn.co/mp3-preview/81cec05cab904bfa18eee01304512e45e4473bf5?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.521,0.478,7,-8.427,1,0.0445,0.764,0,0.131,0.475,126.317
5bb7ac8a0c27ee4c381dd718,1E3QGzJ9MXTq2pxu1BZ1Gu,Vim de Santana,https://p.scdn.co/mp3-preview/fd57dc826b69e3c5efa5068b6f1e807aa9a08e55?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.468,0.696,2,-6.969,0,0.0307,0.744,0.443,0.141,0.591,110.181
5bb7ac8a0c27ee4c381dd719,78GWC54wJPy0mOQiFf0PEM,Eu Sei Que Vou Te Amar,https://p.scdn.co/mp3-preview/18ba03e3052b401fc97402a4fa93b3e783f3bfc7?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.473,0.459,0,-16.72,1,0.0399,0.928,0.905,0.0899,0.343,89.488
5bb7ac8a0c27ee4c381dd71a,4xipDUILC7OcKgmAmvUeJi,Rapunzel - Preo Remix,https://p.scdn.co/mp3-preview/4fb48ac36561110147e7eb982428e0fe24d78ae5?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.609,0.78,7,-8.617,1,0.0347,0.0292,0.198,0.118,0.338,125.011
5bb7ac8a0c27ee4c381dd71b,1aUUrBmdIYN7FvIzHdpisn,Zen,https://p.scdn.co/mp3-preview/ec05e4194890e94abdee93bd79d6b23c18686c3e?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.79,0.59,0,-5.969,1,0.0484,0.746,1.79E-06,0.0939,0.908,169.984
5bb7ac8a0c27ee4c381dd71c,4hCrrd4eWFmPdycdcky1Wf,Pra Ser Sincero,https://p.scdn.co/mp3-preview/f01496c077ab0e8de91358ce4f974883a5cf1527?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.482,0.334,11,-9.172,0,0.0446,0.594,0,0.231,0.149,126.101
5bb7ac8a0c27ee4c381dd71d,1KlC2yGobg0mBMAIJ3OrX2,Cara valente,https://p.scdn.co/mp3-preview/0dc51bc02e5827cd34bb8cc65fad937a354454ee?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.738,0.56,2,-9.963,1,0.0482,0.608,0.0045,0.126,0.645,157.946
5bb7ac8a0c27ee4c381dd71e,5yFI0Vs3x4EbeIDerT0ck1,Codinome Beija-Flor,https://p.scdn.co/mp3-preview/1ca6095252d5c4dc2be51c58a7c73312ae759ff2?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.482,0.255,11,-9.793,0,0.031,0.946,9.67E-05,0.107,0.301,95.205
5bb7ac8a0c27ee4c381dd71f,7n3gUegWRbmroxs0sk24pL,Brand New Start,https://p.scdn.co/mp3-preview/5e1cc6fbf8298079e06302b4358fb032e073ab4b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.58,0.625,9,-8.323,1,0.0327,0.736,0.737,0.156,0.786,120.41
5bb7ac8a0c27ee4c381dd720,4Z8zmUkhtz6pCLuWEUFx4J,Tempos modernos,https://p.scdn.co/mp3-preview/fa230b5dc2b9d5c7b73c654bd5a9e4aa2c03a171?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.764,0.455,4,-13.327,0,0.0327,0.532,0.000326,0.0402,0.768,117.711
5bb7ac8a0c27ee4c381dd721,0bXGN9NcmezC64rItLPlec,Oitavo Andar,https://p.scdn.co/mp3-preview/58e75fd8b6a4c343962061ce6b386d6dfcb915d7?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.696,0.29,0,-12.138,1,0.048,0.782,0,0.0937,0.704,116.899
5bb7ac8a0c27ee4c381dd722,3Pssl5CAjQVYMJDlPphGUb,Último Romance - Ao Vivo,https://p.scdn.co/mp3-preview/38ddc360e03a68cbd7d346ce68317f3a88402e58?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.33,0.775,3,-6.997,0,0.0471,0.594,0.234,0.946,0.602,165.954
5bb7ac8a0c27ee4c381dd723,4xISjdYpFEMsAFC2ax7OVE,Shimbalaiê,https://p.scdn.co/mp3-preview/d397538c1502cffea00ebcb2a1163aed8361bc0e?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.743,0.485,0,-9.604,1,0.0452,0.821,0,0.0817,0.512,101.975
5bb7ac8b0c27ee4c381dd724,1tg4ajDHN3Cr5o7arUtN5k,Me encontra,https://p.scdn.co/mp3-preview/ab01261158e134ffca13b8b79a813ba8f8451c4f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.395,0.954,8,-3.878,1,0.0555,0.0327,0.000123,0.124,0.686,178.001
5bb7ac8b0c27ee4c381dd725,4chedsctVGX0x3YK3wtJL4,Balada (Tchê Tcherere Tchê Tchê),https://p.scdn.co/mp3-preview/7902a8314e9a7a9ef2293775671cfddb412b4fac?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.675,0.958,11,-4.208,0,0.0611,0.17,0,0.965,0.813,128.006
5bb7ac8b0c27ee4c381dd726,6zBw2Qqqj2daIoST9XIJC4,"Ai, Ai, Ai...",https://p.scdn.co/mp3-preview/ab6b6856422e69f8810c52c1cc098617de77c7a0?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.64,0.718,0,-4.592,1,0.0275,0.00214,0.000305,0.115,0.92,130.119
5bb7ac8b0c27ee4c381dd727,1uVSJkagOwtgMmeexAp1hg,Samba Da Bencao,https://p.scdn.co/mp3-preview/ad6f1f3ade0a52c65bc91230928828b8149fe799?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.662,0.496,6,-9.711,1,0.0324,0.176,0.000163,0.104,0.569,80.68
5bb7ac8b0c27ee4c381dd728,2kgT6sMwXd3mdeXhBbLMQe,Sina,https://p.scdn.co/mp3-preview/4218d2be2609516c217427de7158144651f1f35f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.763,0.556,9,-7.893,1,0.0353,0.382,1.40E-05,0.262,0.909,103.925
5bb7ac8b0c27ee4c381dd729,6h96EoYWg1cJa34MCDYd1I,Shimmy,https://p.scdn.co/mp3-preview/571a9067ca921e7cfc520f057c808460134ee184?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.666,0.858,8,-5.963,0,0.0814,0.0381,0.637,0.0438,0.696,175.056
5bb7ac8b0c27ee4c381dd72a,1KerroJ1M5IwUEAYSf4XFC,Gonna Be Alright,https://p.scdn.co/mp3-preview/4608f924d93009f4f2920379316bcfefba0de9e8?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.717,0.881,4,-6.901,1,0.0685,0.027,0.875,0.0678,0.683,151.833
5bb7ac8b0c27ee4c381dd72b,3NoiIDDI1v2UV1srNWtR4r,Trust Me - Clouds Remix,https://p.scdn.co/mp3-preview/cd91914c67a6fd44358241a50551d42a55be90ea?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.827,0.728,6,-5.643,1,0.0497,0.00147,0.911,0.173,0.246,127.981
5bb7ac8b0c27ee4c381dd72c,0MyfqfmpEY86RHeUbEsHZ9,Chasing a Dream,https://p.scdn.co/mp3-preview/a80baad33402898640617d770b67297cdd236f4d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.582,0.792,9,-3.593,0,0.0402,0.00161,0.786,0.301,0.0782,173.999
5bb7ac8b0c27ee4c381dd72d,0uqcvSDWHRekIdZK4SqGsL,Beauty Never Fades (feat. Saffron),https://p.scdn.co/mp3-preview/d8ff2dfe995cad562ee33f78d7440dd0f41469a7?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.548,0.857,6,-6.231,0,0.0311,0.00333,0.463,0.669,0.0929,130.979
5bb7ac8b0c27ee4c381dd72e,2Iv1Coai2q6Cyu98z9G9kk,Precious Little Fantasy,https://p.scdn.co/mp3-preview/d2f6659e80efdaf2d484f6c168a5d706c8b0f7a5?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.637,0.961,11,-2.839,0,0.0509,0.0664,0.0167,0.104,0.356,134.97
5bb7ac8b0c27ee4c381dd72f,3yoWrSIiNEmTXdSpNlMEjF,B-Boys War,https://p.scdn.co/mp3-preview/113cbd9f35600ab1adf708e2849aca7d2f1c8f84?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.719,0.892,7,-8.358,1,0.0687,0.0471,0.801,0.305,0.577,120.021
5bb7ac8b0c27ee4c381dd730,20VuO95A8RxUPlShnfYArW,I Got The... - 2006 Remastered Version,https://p.scdn.co/mp3-preview/fbea1bba7fc4313986b55668cd76c9a4dac01f68?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.476,0.604,0,-10.85,0,0.117,0.11,4.15E-05,0.134,0.583,87.304
5bb7ac8b0c27ee4c381dd731,0rZr4lng9DfnKNrXPNDWXZ,New York - Original Mix,https://p.scdn.co/mp3-preview/d1d4213bb9cc2416e0bc778520e14d83e040ea3d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.611,0.806,7,-6.975,1,0.0841,0.0631,0.394,0.453,0.512,130.013
5bb7ac8b0c27ee4c381dd732,5gkVOhjqZlwyBwV8iDeQDj,Night Vision,https://p.scdn.co/mp3-preview/23d87161c8754d4e9d7b8d0e79fae356e3348072?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.415,0.935,5,-3.124,0,0.0407,0.000193,0.0123,0.125,0.345,175.041
5bb7ac8b0c27ee4c381dd733,4GUIOH9V7dQOaPxEmihoXS,Anasthasia - Out Of History Mix,https://p.scdn.co/mp3-preview/5ff7649b1d05d5aa819edcfb17db062a0df40e4f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.607,0.973,2,-11.245,1,0.0413,0.000107,0.972,0.305,0.534,128.007
5bb7ac8b0c27ee4c381dd734,2bWO7OmLDzFu0euHbL8llO,Mantra,https://p.scdn.co/mp3-preview/fcf3745332e562cdd10106848f24b52b84cb8a96?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.747,0.802,4,-11.203,0,0.0683,0.0171,0.838,0.15,0.616,136.04
5bb7ac8b0c27ee4c381dd735,6NbGv0hCxDi9s6KvIuyxKj,The Clock Ticks - Original Mix,https://p.scdn.co/mp3-preview/9b2d71c149ec3d0398c9c177769449878c38b6a0?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.745,0.451,1,-3.818,1,0.24,0.0101,0.949,0.196,0.359,170.009
5bb7ac8b0c27ee4c381dd736,7qNgqLZRoXkaDGDSTOeRkd,The Leader,https://p.scdn.co/mp3-preview/5c5fa4fb5c516591ea8ab3f721fb1d8d13ec1496?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.904,0.533,8,-5.62,1,0.052,0.00912,0.661,0.0925,0.549,121.015
5bb7ac8b0c27ee4c381dd737,5gXlabehojXdqcfFN8ncey,How Soon Is Now? (2008 Remastered Version),https://p.scdn.co/mp3-preview/7c790fb72906a007e5438051d5ae737ebb2435a1?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.55,0.941,1,-5.721,0,0.0413,0.000872,0.0854,0.101,0.746,95.409
5bb7ac8b0c27ee4c381dd738,6d5vltgLoR0iOGFAiFjmku,Con una Chica Como Tú (Rerecorded),https://p.scdn.co/mp3-preview/338b24f2845863cfd86b824d51addc3040f912d4?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.801,0.973,7,-9.052,1,0.064,0.224,0,0.165,0.633,118.29
5bb7ac8b0c27ee4c381dd739,3mqRLlD9j92BBv1ueFhJ1l,Parklife,https://p.scdn.co/mp3-preview/752746889d024cfcb6a5c39d3c28157f20079317?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.634,0.877,4,-6.905,1,0.0607,0.152,0,0.328,0.749,138.388
5bb7ac8b0c27ee4c381dd73a,4RC5YmcpCbRsX3AtRzoQeh,Over Again,https://p.scdn.co/mp3-preview/dcc0c139a4a0bdb66a32d935ecd242a464a92c6b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.545,0.556,2,-6.753,1,0.062,0.308,0,0.131,0.55,149.913
5bb7ac8b0c27ee4c381dd73b,3clIHVzJ9J2rvvrFUKLICo,She Bangs the Drums - Remastered,https://p.scdn.co/mp3-preview/f6e42aa7ff4812cc027c2a4137e35fe1a3d31630?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.34,0.976,9,-4.782,1,0.0912,0.00649,0.00643,0.123,0.669,144.737
5bb7ac8b0c27ee4c381dd73c,5xC8uOesnn0udeXAYlAnoY,Alright,https://p.scdn.co/mp3-preview/b8476ad1aa953668867aa8fadbfb2a9800ad017e?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92
5bb7ac8b0c27ee4c381dd73d,3CKCZ9pfwAfoMZlMncA1Nc,Set Fire to the Rain,https://p.scdn.co/mp3-preview/70e56ff5287602e2720bec6838e51cb89fa2ce2d?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.61,0.683,2,-3.879,0,0.0253,0.00382,1.79E-06,0.125,0.466,108.003
5bb7ac8b0c27ee4c381dd73e,2QhURnm7mQDxBb5jWkbDug,Don't Panic,https://p.scdn.co/mp3-preview/16934eff613fc29419342949db940ff154750a50?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.602,0.612,0,-8.409,1,0.0335,0.206,0.00616,0.107,0.453,122.062
5bb7ac8b0c27ee4c381dd73f,57YTtS0ryAWywzvCaMd5fL,I Want,https://p.scdn.co/mp3-preview/6d51781cd37cc19449dc3c881f7ffb6ba7c6f67f?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.684,0.805,4,-2.843,0,0.0369,0.0176,0,0.157,0.498,128.039
5bb7ac8b0c27ee4c381dd740,3skn2lauGk7Dx6bVIt5DVj,Starlight,https://p.scdn.co/mp3-preview/f7a1b8a270f310e43ced2720c9af5f29f6476b79?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02E-05,0.206,0.318,121.61
5bb7ac8b0c27ee4c381dd741,6D0QtayzCNVKoIZ8IX2npw,Oath,https://p.scdn.co/mp3-preview/7aa8fe72a730576767597a9d6211ba80c23102bd?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.412,0.864,5,-3.65,1,0.13,0.0272,0,0.0808,0.719,113.23
5bb7ac8b0c27ee4c381dd742,0HRLVR2KSHpFr5qtWisY67,Ghost Town (Re-Recorded),https://p.scdn.co/mp3-preview/62b8e325f4111cee3a61f89f1ade8fe933f5068b?cid=0122489fce4b4cb7a933550fb5ebcbf7,0.671,0.78,8,-7.205,1,0.0473,0.0116,6.40E-05,0.247,0.748,148.003
